Image Path,Folder,Subfolder,Timestamp,IdTag,Weight Before [g],Weight After [g],Water Amount [ml],Water Amount [g]
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_SV_144\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_SV_144,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_SV_216\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_SV_216,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_SV_216\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_SV_216,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_SV_216\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_SV_216,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_SV_216\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_SV_216,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_SV_72\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_SV_72,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_SV_72\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_SV_72,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_SV_72\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_SV_72,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_SV_72\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_SV_72,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_TV_90\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_TV_90,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_TV_90\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_TV_90,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_TV_90\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_TV_90,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400\Fluo_TV_90\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-12_07-28-34.894_8062400,Fluo_TV_90,09/12/2024 07:28:34,94-021-WilliamsSoy-HTN-WW,6398,6492,102,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_0\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_0,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_0\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_0,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_0\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_0,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_0\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_0,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_144\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_144,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_144\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_144,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_144\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_144,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_144\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_144,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_216\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_216,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_216\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_216,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_216\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_216,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_216\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_216,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_72\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_72,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_72\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_72,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_72\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_72,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_SV_72\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_SV_72,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_TV_90\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_TV_90,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_TV_90\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_TV_90,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_TV_90\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_TV_90,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500\Fluo_TV_90\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-14_07-26-50.976_8136500,Fluo_TV_90,09/14/2024 07:26:50,94-021-WilliamsSoy-HTN-WW,6280,6503,220,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_0\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_0,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_0\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_0,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_0\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_0,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_0\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_0,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_144\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_144,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_144\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_144,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_144\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_144,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_144\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_144,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_216\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_216,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_216\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_216,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_216\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_216,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_216\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_216,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_72\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_72,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_72\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_72,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_72\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_72,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_SV_72\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_SV_72,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_TV_90\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_TV_90,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_TV_90\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_TV_90,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_TV_90\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_TV_90,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600\Fluo_TV_90\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-18_07-33-24.119_8283600,Fluo_TV_90,09/18/2024 07:33:24,94-021-WilliamsSoy-HTN-WW,6241,6500,259,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_0\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_0,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_0\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_0,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_0\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_0,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_0\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_0,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_144\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_144,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_144\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_144,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_144\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_144,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_144\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_144,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_216\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_216,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_216\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_216,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_216\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_216,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_216\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_216,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_72\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_72,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800\Fluo_SV_72\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-021-WilliamsSoy-HTN-WW_2024-09-20_07-34-02.510_8354800,Fluo_SV_72,09/20/2024 07:34:02,94-021-WilliamsSoy-HTN-WW,6170,6484,330,0
